ID,Property_Age,Location_Risk,Disaster_History,Construction_Type,Property_Value,Owner_Age,Insurance_Type,Past_Claims,Claim_Filed
5133,51,0,0,2,4218266,54,2,2,1
5134,48,1,0,0,1723470,79,1,5,0
5135,66,1,0,1,582006,78,1,0,0
5136,96,0,0,0,2384589,69,1,1,1
5137,8,1,0,2,1975535,64,1,3,0
5138,22,1,0,0,4565698,70,2,1,1
5139,6,0,1,0,256760,77,1,1,0
5140,76,1,0,2,887378,42,2,0,1
5141,57,1,0,2,1447518,37,1,2,0
5142,36,1,1,0,3057447,23,1,3,1
5143,79,1,0,2,3895489,53,2,4,0
5144,92,0,1,2,4016568,66,0,1,0
5145,57,1,0,0,1895410,32,1,5,0
5146,49,0,1,2,952522,35,1,4,1
5147,45,2,1,1,3662365,55,2,4,1
5148,82,2,0,1,4242001,73,0,2,0
5149,66,1,1,1,3309852,42,0,4,1
5150,77,0,1,1,478198,37,0,3,0
5151,45,0,0,0,2631431,39,1,2,0
5152,79,0,0,2,4318497,68,0,5,1
5153,20,1,0,0,3056327,29,1,4,0
5154,64,0,1,1,371382,58,2,2,1
5155,93,1,0,0,4694939,57,1,3,0
5156,93,0,0,2,3266138,77,0,1,0
5157,67,2,0,1,966593,64,2,0,0
5158,83,0,0,1,4367162,50,1,2,1
5159,3,2,0,1,4100310,46,0,5,1
5160,54,2,0,2,1131273,19,1,0,0
5161,78,1,1,1,1043043,43,1,1,0
5162,64,1,0,2,4494183,79,1,5,0
5163,40,1,0,0,4827621,74,1,3,1
5164,59,1,0,0,2060346,49,0,5,0
5165,55,0,0,1,4103374,75,2,1,0
5166,62,0,0,2,1229683,20,1,0,1
5167,4,1,0,0,2872230,47,1,3,1
5168,60,1,0,0,967834,36,1,5,0
5169,75,1,0,0,3641142,27,0,4,1
5170,95,0,0,1,1944415,42,0,4,1
5171,96,0,0,1,3983762,63,0,2,1
5172,91,0,1,2,1284865,36,0,4,0
5173,30,0,0,0,4784316,80,0,5,0
5174,2,0,1,0,1443858,75,1,0,1
5175,62,0,1,1,4853092,77,1,4,0
5176,49,0,0,1,1655610,60,1,2,0
5177,9,2,1,1,2161200,38,1,3,1
5178,92,0,0,0,1722817,23,2,4,0
5179,31,1,0,2,1190525,68,2,2,0
5180,98,0,0,1,4326693,31,0,4,1
5181,61,2,1,2,3806121,75,1,4,1
5182,79,1,0,1,1563434,25,0,5,0
5183,48,0,1,0,2303483,19,0,0,0
5184,25,1,0,2,991703,71,1,2,0
5185,36,0,1,2,2124959,35,1,2,0
5186,8,1,0,1,2368985,74,1,1,1
5187,73,0,0,1,2249096,39,1,1,0
5188,58,2,0,0,3276755,74,0,2,0
5189,45,1,0,1,3369180,47,2,5,1
5190,62,0,0,1,4783536,53,0,0,0
5191,39,1,1,2,3314919,45,0,4,0
5192,96,0,0,0,149028,52,0,3,0
5193,58,2,1,0,4347749,19,2,5,1
5194,81,1,0,0,1754863,73,1,4,0
5195,99,1,1,0,1113120,53,1,3,1
5196,83,0,0,1,1575178,35,1,0,0
5197,64,2,0,0,150111,60,1,1,0
5198,44,1,1,2,4502382,26,2,2,0
5199,29,0,0,0,4211492,45,1,0,0
5200,59,0,0,2,2780997,25,2,3,1
5201,71,0,0,1,554134,70,1,5,0
5202,92,2,0,2,2994253,25,1,2,0
5203,9,0,0,2,741144,22,1,3,0
5204,92,1,1,2,1430349,30,2,4,1
5205,6,0,0,2,1044458,24,1,4,0
5206,29,0,0,1,893667,38,1,5,0
5207,58,1,0,2,1329961,46,1,4,0
5208,17,2,0,2,3812865,54,1,2,1
5209,16,1,0,0,937624,62,0,1,0
5210,87,2,1,1,3470883,69,1,1,0
5211,95,1,1,0,3097555,78,1,3,0
5212,3,0,0,1,127885,65,0,1,0
5213,21,0,1,1,4873393,79,1,1,0
5214,64,1,0,1,502507,31,1,3,0
5215,90,2,1,1,1324626,54,0,3,1
5216,36,2,0,2,557323,72,0,3,1
5217,86,0,0,1,4681016,68,2,2,1
5218,62,0,0,2,3630043,21,1,3,0
5219,42,0,0,1,1218244,73,0,2,1
5220,76,2,0,1,1901155,39,2,2,0
5221,42,2,0,1,2949564,73,1,2,0
5222,61,1,0,0,3567549,28,1,3,0
5223,13,0,0,1,4816763,51,1,1,0
5224,11,1,0,1,1171099,62,0,5,0
5225,54,1,0,1,3657668,33,2,5,0
5226,16,0,0,1,2385082,26,1,1,0
5227,8,1,0,1,769460,33,1,3,0
5228,59,0,0,1,2520018,56,2,1,0
5229,57,0,1,1,3744998,33,0,3,1
5230,40,2,1,0,2800908,48,0,2,1
5231,59,1,0,0,3922806,48,0,4,1
5232,2,1,0,0,2898526,30,0,0,1
5233,94,1,0,0,3353372,22,1,5,1
5234,94,0,1,0,1168136,76,1,3,0
5235,76,1,0,0,4693900,80,0,2,1
5236,10,1,0,0,359876,64,0,4,0
5237,44,1,0,1,4126525,56,0,2,1
5238,11,1,0,0,1702443,35,2,0,0
5239,79,0,0,1,971697,76,1,5,0
5240,80,0,0,2,1911572,37,1,1,1
5241,81,1,0,2,4674069,72,1,1,0
5242,90,0,0,1,4383965,19,1,2,0
5243,2,1,0,2,236727,57,0,0,0
5244,50,0,0,1,1871920,47,2,2,0
5245,12,0,0,0,3587593,27,1,1,1
5246,90,0,1,2,2345435,59,1,2,0
5247,23,2,0,2,4971944,28,1,4,0
5248,18,0,0,1,2231123,70,1,0,1
5249,62,1,0,1,2826363,46,0,1,1
5250,96,1,0,1,4835820,70,0,5,0
5251,62,0,0,0,3340573,57,1,5,1
5252,38,1,0,0,1349928,33,0,2,0
5253,67,1,0,1,3286231,65,0,0,0
5254,38,1,0,2,230942,78,1,2,1
5255,67,2,0,0,4893123,78,2,1,1
5256,94,0,0,2,2483999,45,2,0,0
5257,61,0,0,0,4525944,34,0,1,0
5258,1,2,0,1,4359859,55,0,4,0
5259,94,0,0,1,3296661,67,1,4,1
5260,45,1,0,1,3700122,66,2,5,1
5261,96,1,0,0,1733339,61,2,3,0
5262,28,0,0,1,538946,32,2,0,0
5263,21,1,0,1,1530242,48,1,4,0
5264,13,0,1,0,3580704,78,0,3,1
5265,27,0,1,0,272588,24,0,5,0
5266,100,0,0,1,905060,77,0,0,0
5267,7,2,0,1,2478663,63,1,1,0
5268,22,0,0,0,2471051,47,0,2,0
5269,74,1,0,1,4962689,53,1,2,0
5270,53,2,1,2,1096698,80,1,1,0
5271,79,1,1,0,149348,66,0,4,0
5272,79,1,1,1,3619207,43,2,2,1
5273,4,1,0,0,2397748,28,1,1,0
5274,96,0,0,0,3169540,76,2,3,0
5275,23,1,1,0,3136319,23,2,3,0
5276,70,1,0,1,2805829,59,0,1,0
5277,88,2,1,2,904446,46,1,0,0
5278,84,2,0,0,2735679,45,0,4,0
5279,84,2,0,1,1577838,32,1,4,1
5280,76,2,0,1,1691286,46,1,1,1
5281,33,1,0,0,1039320,23,2,2,1
5282,28,1,0,1,2486351,65,0,5,0
5283,8,2,0,2,3955261,29,1,4,1
5284,1,0,0,2,2185098,68,2,4,1
5285,37,2,0,2,4812875,33,1,3,0
5286,63,1,0,1,4757817,63,0,3,0
5287,22,1,0,2,3267331,55,1,3,0
5288,70,1,1,0,1073657,75,0,5,0
5289,21,2,0,2,4000779,26,0,4,1
5290,96,0,0,2,4540705,39,1,4,0
5291,35,1,1,0,2743436,50,0,5,0
5292,79,1,1,1,1771742,43,1,4,0
5293,5,0,0,1,3190105,71,1,2,0
5294,60,1,1,2,1047503,57,1,2,1
5295,46,1,0,0,3409131,24,0,2,0
5296,50,1,0,2,4161986,63,0,0,0
5297,48,0,0,1,2648111,49,0,4,0
5298,6,1,0,0,2297051,57,0,5,1
5299,89,1,1,0,2130698,60,1,4,0
5300,56,1,1,2,632274,77,1,5,1
5301,59,0,1,0,2013690,41,2,1,0
5302,29,2,1,0,1104392,80,1,1,0
5303,71,1,0,1,815404,58,0,0,0
5304,77,1,0,1,514082,68,0,1,0
5305,18,1,1,1,4443766,56,2,2,0
5306,2,0,1,1,4597704,55,1,0,0
5307,8,1,1,2,629982,67,1,0,0
5308,75,1,1,2,1802065,54,0,0,0
5309,97,1,0,0,810574,36,0,3,0
5310,54,1,1,2,3676592,60,0,1,0
5311,38,1,1,2,4933690,22,2,4,1
5312,48,0,1,1,3686202,47,0,3,0
5313,27,1,0,1,1522541,76,1,5,0
5314,20,0,0,0,553746,42,1,2,0
5315,12,0,0,1,1689846,47,1,3,0
5316,43,2,0,1,1034711,73,0,2,0
5317,61,1,0,2,3354621,42,1,4,0
5318,31,1,0,2,2628353,26,0,4,1
5319,91,1,0,0,1450574,44,2,1,1
5320,96,2,0,0,3454642,41,0,5,0
5321,61,1,0,0,172207,79,0,3,0
5322,74,1,0,2,2744524,57,1,4,0
5323,67,0,0,0,4835206,60,2,2,0
5324,91,2,0,1,1987900,76,0,4,0
5325,35,2,0,1,4174096,71,1,1,1
5326,95,2,0,1,1065618,55,0,2,0
5327,15,0,0,0,2736664,79,0,0,0
5328,16,0,0,2,209950,32,1,5,0
5329,13,0,1,1,1844236,55,0,1,1
5330,35,0,0,2,2748940,43,1,1,0
5331,75,2,0,1,849165,71,1,0,0
5332,59,0,1,0,3895166,78,2,5,0
5333,21,0,0,0,1208869,47,0,4,0
5334,54,0,1,2,2497448,28,1,1,0
5335,75,0,1,2,720755,46,2,0,0
5336,30,0,0,0,1635289,32,1,5,0
5337,48,1,0,2,2164129,61,0,0,1
5338,35,1,0,1,2691667,26,1,5,0
5339,86,0,0,1,1594582,59,2,1,0
5340,38,1,0,0,4013799,46,1,3,0
5341,31,1,0,2,2446196,32,2,1,0
5342,78,0,1,0,3026886,34,1,5,1
5343,24,1,0,0,4777802,33,0,3,0
5344,49,1,0,1,4003733,75,0,4,0
5345,96,1,0,0,1571628,39,0,0,0
5346,100,1,0,1,4828423,57,0,2,1
5347,32,0,0,0,4065544,80,2,1,0
5348,55,2,0,1,4595670,66,1,2,0
5349,79,2,0,2,1408063,80,1,4,0
5350,58,2,1,1,1322464,60,1,1,0
5351,99,0,0,1,2120119,28,1,2,1
5352,3,2,0,1,2915858,55,0,4,0
5353,80,2,0,1,2772496,42,2,3,0
5354,69,2,0,2,1007285,71,1,4,0
5355,85,0,0,0,4813549,47,1,1,0
5356,10,1,1,2,1558988,19,2,5,0
5357,83,2,1,2,104999,18,1,5,1
5358,25,1,0,2,2614394,69,2,5,0
5359,68,1,0,0,1936738,55,2,1,0
5360,61,2,0,0,3828191,75,0,1,0
5361,29,1,0,1,2528256,75,0,4,1
5362,19,1,0,2,400974,74,2,1,0
5363,43,1,0,1,3996340,54,1,4,0
5364,66,2,0,0,1176584,72,0,5,1
5365,74,0,0,0,4668619,71,1,0,0
5366,61,1,1,1,3837779,71,1,0,0
5367,43,1,1,2,279594,26,1,0,0
5368,25,1,0,0,296196,22,2,2,0
5369,20,1,0,0,995188,67,2,0,0
5370,48,2,1,1,1554609,41,2,0,1
5371,83,2,0,1,4962890,80,0,4,0
5372,87,0,1,2,1126917,44,1,4,0
5373,24,1,0,2,1782880,47,0,5,0
5374,11,0,0,1,393301,68,0,1,0
5375,98,0,0,0,3240244,32,2,1,1
5376,55,1,1,1,3198396,79,1,1,0
5377,28,2,0,2,1534248,64,2,5,1
5378,69,2,0,2,1148764,26,0,4,1
5379,63,0,0,2,1383173,63,2,4,1
5380,59,0,1,1,4432122,54,0,0,0
5381,5,1,1,2,1031835,47,0,3,0
5382,51,1,1,2,4633238,66,1,4,0
5383,21,0,1,1,1229695,32,1,5,0
5384,12,2,0,0,1317028,37,1,3,0
5385,50,2,0,2,3785816,74,2,4,0
5386,4,1,0,1,2555044,66,1,5,1
5387,42,2,0,0,4321796,73,0,4,0
5388,84,0,1,0,4523504,73,0,2,0
5389,38,1,1,1,2464529,42,1,3,0
5390,25,1,0,1,1684311,26,1,2,0
5391,14,0,0,0,4829590,62,1,0,0
5392,75,2,1,2,3010660,39,0,2,0
5393,32,1,0,2,1783139,30,1,2,0
5394,11,1,0,2,2731821,54,0,5,0
5395,61,0,0,0,3509859,77,1,0,0
5396,18,0,0,1,4782375,45,1,3,0
5397,27,0,0,0,1236767,31,0,1,0
5398,55,1,0,1,905698,47,2,4,0
5399,54,1,0,1,1226001,56,1,5,0
5400,82,0,1,2,4933142,74,1,3,0
5401,87,1,0,1,3737761,22,1,0,0
5402,75,1,0,0,1227662,29,2,2,1
5403,21,1,1,1,4002958,52,1,1,0
5404,44,1,0,1,2348411,58,1,2,0
5405,5,2,0,2,1676802,80,0,4,1
5406,87,1,1,2,160833,59,0,0,0
5407,41,1,0,0,1820657,78,0,1,0
5408,59,0,1,0,2662955,18,2,3,1
5409,89,0,0,0,4227537,63,1,3,0
5410,54,0,0,2,3908532,18,2,0,1
5411,74,1,0,0,3863209,59,0,0,0
5412,22,0,0,0,2167796,79,1,5,0
5413,83,0,1,1,1899271,60,2,2,0
5414,65,1,0,0,809490,77,0,1,0
5415,64,0,1,0,2292397,37,1,4,0
5416,71,0,1,1,2102916,51,2,0,1
5417,4,0,0,0,4631879,72,2,1,0
5418,65,1,1,1,955377,51,2,5,1
5419,15,0,0,2,1947752,80,2,0,0
5420,76,1,0,0,1346733,72,1,0,1
5421,22,1,1,1,3588493,41,0,3,0
5422,86,1,0,2,3194928,45,1,1,0
5423,47,1,0,2,2101469,28,2,3,0
5424,81,2,0,1,3288845,25,1,5,0
5425,93,0,0,1,4088474,52,0,3,0
5426,46,0,0,0,1785909,58,1,5,0
5427,14,0,0,2,1025855,75,1,1,0
5428,50,0,0,2,2830038,33,0,5,0
5429,20,0,0,1,3419759,75,1,5,0
5430,50,0,0,1,3874719,33,1,3,0
5431,33,1,0,0,1569361,59,1,2,0
5432,59,1,0,1,4406534,23,1,4,0
5433,43,0,1,1,2122188,37,0,4,1
5434,79,1,0,1,643606,73,1,2,0
5435,12,0,0,0,4312999,69,1,0,1
5436,40,0,0,1,2707851,69,1,3,1
5437,20,1,0,1,4899296,28,0,4,0
5438,94,0,0,0,1447816,25,1,1,1
5439,38,0,1,0,2414472,37,1,5,0
5440,3,1,1,0,4560195,49,2,5,1
5441,28,2,1,2,1999408,50,1,0,0
5442,56,1,1,1,2977341,23,2,4,0
5443,90,0,0,2,2201582,45,1,3,0
5444,94,2,0,0,205635,25,1,4,1
5445,13,1,1,2,1276641,79,0,3,0
5446,77,1,0,2,422555,31,1,0,0
5447,66,2,1,1,1267354,20,1,5,1
5448,37,1,1,0,1126988,19,1,2,1
5449,49,0,1,0,1288611,39,1,5,0
5450,66,1,0,2,4207503,50,0,3,0
5451,36,1,1,1,440278,60,0,3,0
5452,54,1,0,1,4501833,38,2,0,0
5453,26,1,0,0,4860833,23,0,0,0
5454,75,2,0,2,851149,57,0,1,1
5455,72,2,1,0,2413729,24,2,5,1
5456,40,2,1,1,4734752,23,1,5,1
5457,43,2,0,1,3781036,67,0,0,1
5458,22,2,0,1,528357,61,0,4,1
5459,20,0,0,1,4702864,25,0,3,1
5460,8,0,1,1,1227237,41,1,2,1
5461,29,1,0,2,465171,44,1,0,0
5462,40,2,0,2,1298850,70,0,3,0
5463,90,1,0,2,666520,68,2,2,0
5464,30,1,0,0,3180901,45,0,1,0
5465,81,0,0,2,3121648,76,0,4,1
5466,84,0,0,0,1174930,73,2,1,0
5467,55,1,1,0,440913,22,0,0,1
5468,16,0,1,2,4800516,36,2,4,0
5469,46,0,0,2,2332814,26,1,1,0
5470,62,0,1,1,2341942,42,0,3,0
5471,7,0,0,2,1105511,61,1,0,1
5472,80,1,0,2,2341329,64,1,5,0
5473,45,0,0,1,4954745,72,2,1,0
5474,59,1,0,1,2442582,62,1,4,0
5475,56,0,1,2,4009321,73,1,4,1
5476,48,2,0,0,4148406,30,0,5,0
5477,27,0,0,0,2551550,70,1,2,1
5478,53,1,1,2,815327,70,0,4,0
5479,87,1,0,1,2267233,54,0,4,0
5480,88,0,1,0,3775355,80,2,0,0
5481,73,2,1,1,2081433,19,0,4,1
5482,35,1,0,1,421631,68,0,2,0
5483,51,1,1,2,4811264,57,1,4,0
5484,84,0,0,1,519592,31,2,2,0
5485,37,2,0,1,184636,78,0,3,1
5486,81,1,0,2,3250030,48,0,2,0
5487,95,0,0,2,495025,23,0,0,0
5488,57,0,1,1,499046,42,0,1,0
5489,8,2,0,2,3919469,56,1,5,0
5490,79,1,0,1,4080797,63,1,1,0
5491,95,1,1,0,2658034,48,1,3,0
5492,94,1,0,0,3643356,55,1,0,0
5493,20,1,0,1,176420,33,2,3,0
5494,53,0,0,1,3044104,80,1,3,0
5495,12,0,1,1,332172,44,2,4,0
5496,49,1,0,1,1327381,47,1,4,1
5497,17,2,0,0,3661651,21,1,0,0
5498,64,0,0,0,3669422,56,1,1,0
5499,42,1,0,1,368889,33,1,2,1
5500,94,1,1,0,2366194,53,2,4,0
5501,29,1,0,1,3847316,24,0,0,0
5502,19,2,0,1,845461,38,1,0,0
5503,11,1,0,1,4045743,19,1,1,0
5504,98,0,1,1,4086017,72,1,0,0
5505,50,2,1,1,2534968,25,1,5,1
5506,71,1,0,2,2217494,59,1,0,0
5507,58,2,0,2,940248,44,0,1,0
5508,34,1,0,2,3321140,19,2,4,1
5509,20,2,0,1,3828330,23,1,1,0
5510,50,0,0,0,4163978,21,1,3,0
5511,88,0,0,1,462632,38,0,4,0
5512,10,2,0,2,3138986,18,0,3,1
5513,32,0,1,0,834948,55,1,0,0
5514,52,0,0,0,3868128,77,1,3,0
5515,15,1,1,0,196537,29,1,1,0
5516,84,2,0,2,4479849,44,0,1,0
5517,3,0,1,1,651442,31,0,2,0
5518,37,2,0,0,2144471,32,0,5,0
5519,40,1,0,2,587268,41,0,0,0
5520,72,1,1,1,4309777,35,0,1,1
5521,40,2,0,1,1986184,34,1,4,1
5522,56,1,0,1,392429,26,1,1,1
5523,23,0,0,0,797862,64,1,4,0
5524,11,0,1,1,900651,35,2,0,0
5525,64,1,0,1,1323654,73,1,5,0
5526,8,1,1,1,4088330,80,2,2,0
5527,93,2,0,2,3154621,70,0,2,0
5528,94,1,0,1,3834163,35,1,3,0
5529,56,1,0,0,203833,22,1,1,0
5530,60,1,0,1,2761424,65,1,0,0
5531,10,0,0,2,1193956,26,1,3,0
5532,39,0,0,0,2442661,71,0,0,0
5533,28,2,0,0,4773313,52,1,0,1
5534,49,0,0,1,698137,61,1,3,0
5535,36,0,0,1,2546594,73,0,0,1
5536,13,1,1,0,1167084,63,1,3,1
5537,96,1,1,2,654018,18,1,5,1
5538,36,2,1,1,4896851,58,0,1,1
5539,26,0,0,2,967441,26,0,3,0
5540,86,0,1,0,4906707,49,2,1,0
5541,4,0,0,2,4513555,37,2,2,1
5542,95,1,0,0,2420430,30,0,3,0
5543,82,0,1,1,3657813,57,2,5,0
5544,64,1,1,1,1976068,28,1,2,0
5545,38,2,0,1,3627958,79,2,3,0
5546,88,2,0,2,3267190,63,1,0,1
5547,87,0,0,0,2564802,65,2,2,0
5548,22,1,0,1,2085512,60,1,4,0
5549,2,1,1,0,1531910,68,0,4,1
5550,31,2,0,2,2472470,78,0,4,0
5551,11,2,1,0,3066303,71,1,2,1
5552,92,0,0,2,522913,59,0,1,1
5553,46,1,1,2,4562059,43,1,3,1
5554,96,0,1,2,584623,57,2,0,0
5555,62,0,0,0,2697298,28,0,0,0
5556,69,0,0,1,2088034,42,1,2,0
5557,64,1,1,0,1671419,57,1,4,0
5558,10,1,0,2,2011011,42,1,5,0
5559,40,0,0,2,1038528,37,0,0,0
5560,24,1,0,1,4509591,59,0,5,0
5561,99,0,0,2,318164,66,2,5,0
5562,44,1,1,0,462809,72,2,0,0
5563,60,0,0,1,975893,28,1,1,0
5564,62,0,1,0,625011,61,1,0,1
5565,87,1,0,2,4394155,27,1,0,0
5566,17,0,1,2,3304051,69,1,3,0
5567,65,1,0,2,2327075,66,1,0,0
5568,95,0,0,2,4176637,20,0,3,0
5569,95,1,0,1,620910,56,1,4,0
5570,57,0,1,2,3041477,44,0,1,0
5571,55,1,0,1,4733947,52,1,5,1
5572,53,1,1,2,3797354,66,0,0,0
5573,56,0,0,2,3315117,72,1,1,0
5574,98,1,0,0,3119338,57,1,5,1
5575,9,0,1,1,4797215,48,1,1,0
5576,22,1,0,0,3055080,38,1,5,0
5577,13,0,0,2,2221879,39,2,5,1
5578,89,1,0,0,4187305,79,0,1,0
5579,48,1,0,1,580293,36,1,2,0
5580,18,2,0,2,2217034,31,1,3,1
5581,76,1,0,0,2256708,54,2,5,0
5582,40,1,0,1,1987145,68,1,5,0
5583,17,1,1,1,1193630,62,1,5,0
5584,15,2,1,0,2092835,67,0,5,1
5585,15,1,0,2,136959,79,0,1,0
5586,79,0,0,0,3583126,40,1,5,0
5587,63,2,0,0,320148,43,2,4,1
5588,39,1,1,1,1237013,60,0,0,1
5589,13,2,0,1,1242634,72,0,5,0
5590,81,2,0,2,3152559,61,0,1,0
5591,32,0,1,2,4484422,57,0,5,0
5592,9,1,0,1,898104,29,2,1,1
5593,40,0,1,1,4967767,18,2,5,0
5594,20,0,0,1,4813716,67,1,0,0
5595,90,0,0,0,1103438,51,0,5,0
5596,91,1,1,1,3127921,61,2,4,0
5597,85,0,0,2,4000270,36,0,5,0
5598,82,0,1,1,2570530,40,1,5,0
5599,77,1,0,0,3209664,24,2,1,0
5600,80,0,1,1,2439270,24,1,1,0
5601,73,0,0,0,3828235,18,0,5,1
5602,63,0,0,2,4890842,35,0,4,0
5603,76,0,0,1,3078887,25,2,1,0
5604,44,1,0,1,4965684,42,0,4,0
5605,38,0,0,1,4006358,59,1,1,0
5606,83,2,0,2,2885363,46,1,0,0
5607,60,1,0,0,1934233,40,2,4,0
5608,71,0,0,2,639719,46,1,0,1
5609,99,0,0,1,1626380,18,0,0,0
5610,48,1,0,2,4730699,32,1,1,0
5611,18,1,0,2,478652,32,0,4,0
5612,16,0,1,0,558407,45,0,2,0
5613,55,0,0,2,612318,53,2,0,0
5614,39,2,0,1,2908913,59,0,0,1
5615,68,0,0,0,797418,57,0,0,0
5616,59,0,1,0,4497484,49,1,1,1
5617,89,2,0,1,3826795,63,1,1,0
5618,96,1,0,1,1315833,30,1,0,1
5619,62,0,0,2,571426,38,1,5,1
5620,13,1,0,2,601669,66,1,1,0
5621,81,0,1,1,3821058,56,1,1,0
5622,6,1,0,2,4498792,55,1,1,0
5623,83,1,0,1,793779,26,0,3,0
5624,77,2,1,0,886012,37,1,4,1
5625,60,2,0,2,4006692,37,1,1,0
5626,90,2,1,0,2130886,25,0,3,1
5627,14,2,0,1,4974535,31,0,3,0
5628,95,1,1,2,4608294,79,1,1,0
5629,54,0,1,1,4736511,37,1,5,0
5630,4,1,0,0,4079296,52,1,3,0
5631,39,1,1,0,4326852,72,1,2,1
5632,72,2,0,1,1939658,62,1,3,1
5633,25,0,0,2,4875870,38,2,4,0
5634,77,2,0,1,1324483,58,1,3,0
5635,32,2,0,1,4834817,70,1,1,0
5636,59,2,1,1,3291088,58,0,5,1
5637,63,2,0,0,3996427,71,1,0,0
5638,38,0,1,0,1595135,39,2,2,0
5639,92,0,0,0,4852149,60,1,3,1
5640,53,0,0,1,300802,80,0,5,0
5641,94,0,0,0,1882030,23,1,2,0
5642,67,1,0,0,585126,72,0,4,1
5643,28,2,1,2,1472044,61,1,3,1
5644,3,2,1,2,3004425,44,1,3,1
5645,98,1,1,2,2472771,21,1,2,0
5646,80,0,1,1,630959,21,1,3,0
5647,22,0,0,0,2388808,74,1,3,0
5648,96,0,0,2,2753204,80,1,0,0
5649,38,0,0,0,2072041,45,1,2,0
5650,72,1,0,1,3563762,72,1,1,1
5651,72,0,0,2,489952,44,1,1,0
5652,62,0,0,2,367299,75,0,4,0
5653,57,0,0,2,2449545,71,1,0,0
5654,6,1,0,2,3636147,34,1,2,0
5655,78,1,1,1,1209427,56,0,2,0
5656,32,1,0,0,4690231,55,0,0,0
5657,99,1,0,2,1292179,77,0,0,0
5658,10,2,0,0,3125136,69,2,4,1
5659,3,0,1,2,2126029,46,1,1,0
5660,59,1,1,1,1142714,57,1,5,0
5661,76,1,0,0,1152355,24,1,2,1
5662,49,1,0,2,734966,25,1,5,0
5663,59,2,1,0,1010192,58,1,0,0
5664,31,0,0,2,3181364,50,1,2,1
5665,93,1,1,0,3253045,49,0,1,0
5666,69,0,1,2,3957984,52,1,2,0
5667,62,1,0,1,2322525,35,1,5,0
5668,52,0,0,1,1168038,68,1,2,0
5669,89,0,0,1,1363797,76,1,0,0
5670,41,1,0,0,1561189,60,1,0,0
5671,31,1,1,2,1436845,33,1,0,0
5672,85,0,1,0,4536445,35,1,1,0
5673,84,1,1,1,3961817,76,0,3,1
5674,22,1,0,1,2997933,55,1,1,0
5675,4,0,0,1,2257867,42,2,0,0
5676,13,1,0,0,2362952,51,1,4,1
5677,45,1,0,0,4826494,21,2,2,0
5678,42,1,0,0,2037156,22,0,2,0
5679,49,0,0,2,4135161,70,0,5,0
5680,20,0,0,0,2952235,80,1,2,1
5681,77,1,1,2,1152493,31,0,5,1
5682,81,2,0,0,4159490,18,0,2,1
5683,54,1,1,0,3728434,78,1,4,0
5684,36,0,0,1,695022,39,0,5,0
5685,97,1,0,0,4174503,63,0,0,0
5686,1,2,1,1,2349750,38,2,3,1
5687,15,0,1,2,218540,30,0,2,0
5688,77,2,0,0,747581,71,0,5,0
5689,17,2,0,2,4712777,65,0,3,0
5690,24,0,0,1,3959073,79,2,5,0
5691,58,2,0,0,2643498,53,1,1,0
5692,72,0,1,0,3844412,46,0,1,0
5693,91,2,0,2,519861,76,0,2,0
5694,23,1,0,0,1280616,55,1,0,0
5695,46,1,1,2,3138885,26,0,4,0
5696,72,1,0,1,1245161,50,2,5,0
5697,8,1,0,0,522933,80,1,2,0
5698,59,0,0,1,4774823,39,0,1,0
5699,90,1,0,2,3711950,34,2,1,1
5700,59,0,0,2,3113509,77,1,5,0
5701,13,0,0,1,3177894,40,0,5,0
5702,39,0,0,2,1656731,53,1,5,0
5703,28,1,1,0,4233068,23,1,3,0
5704,89,0,1,2,146935,65,0,4,0
5705,61,0,0,2,1065933,56,1,5,1
5706,16,0,0,2,2929119,46,0,5,0
5707,2,0,0,2,4953662,44,2,2,1
5708,82,1,0,1,2238902,22,1,0,1
5709,17,2,1,1,2013296,26,0,3,1
5710,30,0,0,1,4122058,41,1,4,0
5711,13,2,0,1,2521129,80,1,3,0
5712,96,1,0,1,1129726,36,2,5,0
5713,93,1,0,0,3260044,50,1,0,0
5714,94,1,0,1,1110684,76,2,5,0
5715,82,2,1,0,2592945,47,1,1,0
5716,13,0,1,0,854899,75,0,5,0
5717,43,1,1,1,346818,57,2,2,0
5718,85,1,1,2,2386738,69,1,2,0
5719,94,1,1,1,4506553,72,1,0,0
5720,21,2,0,2,3175618,21,2,5,1
5721,55,0,0,0,3183851,72,1,2,0
5722,81,1,1,1,4371687,49,0,2,0
5723,40,1,0,0,1498008,79,2,5,0
5724,83,0,0,0,1492696,66,0,3,1
5725,15,0,0,1,2609321,18,1,0,1
5726,73,1,0,1,3964276,51,0,3,1
5727,52,2,0,0,4014988,38,0,2,0
5728,74,1,0,1,1499017,48,1,5,0
5729,95,2,0,2,3067452,76,1,4,0
5730,53,1,1,0,1492862,31,1,5,0
5731,87,0,0,0,3078118,43,2,4,1
5732,52,0,1,1,4332289,39,1,3,0
5733,30,0,0,0,404861,51,1,1,0
5734,33,0,0,2,502243,50,1,5,1
5735,57,0,0,1,2592904,74,1,1,0
5736,52,1,0,1,888957,30,1,0,0
5737,9,1,0,1,838637,80,1,4,0
5738,54,0,1,1,1218999,49,1,4,0
5739,1,0,1,0,2286794,72,1,3,0
5740,44,0,1,2,3235326,25,1,5,1
5741,99,1,0,1,3370054,79,1,2,0
5742,75,0,0,0,1428475,39,0,0,0
5743,98,0,0,1,381752,78,2,3,0
